HIP,Name,RA_deg,Dec_deg,Magnitude
93664,,286.09476,12.997009,7.92
103619,,314.915565,74.286393,8.03
113798,,345.68349,-14.253578,8.14
81361,,249.23842499999998,-54.985208,7.2
103647,,314.99991,-51.181507,9.62
113814,,345.721725,17.942681,8.58
93688,,286.18473,-58.175907,8.42
103650,,315.01359,70.668677,9.32
113816,,345.723255,37.185927,9.81
81362,,249.24251999999998,14.475253,7.04
103653,,315.018765,-30.583498,9.2
113844,,345.82401,31.689425,7.63
93691,,286.191075,-25.231084,7.08
103666,,315.06075,52.674089,9.3
113852,,345.838995,58.563854,6.43
12491,,40.17621,26.622304,7.55
103669,,315.07227,61.497304,7.68
113860,,345.8742,-34.749412,5.12
93697,,286.200735,-13.845634,9.56
103681,,315.136065,-5.477354,6.53
102972,,312.93582,13.561408,8.84
12541,,40.34478,-55.975943,8.89
103687,,315.16841999999997,-35.291896,6.7
114032,,346.38851999999997,-54.28568,8.89
93713,,286.22986499999996,53.396654,5.4
103690,,315.179115,16.063807,7.76
114043,,346.4208,-40.584333,8.91
81391,,249.33819,7.232071,8.7
103691,,315.18028499999997,33.88912,9.62
102995,,313.006125,-5.933033,8.29
12558,,40.379235,-41.679233,9.37
103698,,315.19308,12.968021,8.52
103010,,313.05648,-66.530802,8.7
93731,,286.28127,23.077797,8.54
103701,,315.21160499999996,-31.232934,9.04
114083,,346.586685,52.153645,8.42
93751,,286.359945,-6.797827,9.82
103705,,315.22152,-36.053967,6.64
103055,,313.187175,46.11322,8.65
12589,,40.478595,48.619899,8.28
103713,,315.239355,-42.029106,11.1
114111,,346.661745,-19.45994,8.38
12592,,40.484849999999994,71.626398,7.01
103735,,315.30577500000004,-35.184079,7.68
103075,,313.27004999999997,-56.220128,7.67
81450,,249.53495999999998,-13.525886,10.15
103768,,315.412815,-32.524476,9.37
114213,,346.949325,30.439598,7.18
93777,,286.468155,29.113365,7.59
103772,,315.425775,62.121686,9.11
103132,,313.42807500000004,54.842465,9.25
93818,,286.59024,24.654363,8.41
103773,,315.428295,-23.79929,8.51
103145,,313.47456,33.437891,5.47
93822,,286.596,7.155601,6.71
103794,,315.48036,-42.079655,7.99
103158,,313.50459,-24.280572,7.28
81464,,249.58011000000002,-22.892902,7.53
103804,,315.50856,3.766066,7.85
103160,,313.509285,7.092916,11.36
93835,,286.645395,-1.342692,9.7
103805,,315.52044,-50.055354,8.82
103163,,313.518525,40.901235,8.41
81470,,249.60067500000002,35.226053,9.5
103811,,315.53954999999996,-50.595797,9.79
103178,,313.57299,-35.807109,10.48
93838,,286.647945,-57.111833,8.31
103825,,315.59184000000005,-17.310515,7.85
103187,,313.59033,-8.511407,8.45
12658,,40.658115,-20.53839,8.82
103858,,315.66789,11.657092,7.24
103202,,313.64304,23.20651,9.51
93850,,286.697325,13.547553,8.81
103872,,315.70341,48.517587,8.12
103223,,313.69305,-8.883319,7.02
93861,,286.728675,-29.953452,8.75
103916,,315.824235,-25.074172,7.7
114234,,347.02858499999996,9.156771,11.28
93869,,286.75038,-19.984912,8.77
103924,,315.845535,3.57013,8.05
103245,,313.757535,53.733478,9.13
12690,,40.75773,48.265245,6.3
103956,,315.948375,53.2859,5.93
114294,,347.218725,6.561114,10.9
12698,,40.7778,-19.351816,8.83
103962,,315.96427500000004,-73.752866,8.98
103304,,313.92606,53.805878,8.14
93938,,286.9131,-42.917612,9.01
103963,,315.96723000000003,41.628175,6.34
114307,,347.244735,62.815564,7.43
93947,,286.93257,-13.0374,8.6
103984,,316.02675,63.379604,7.34
103309,,313.946055,7.666251,7.37
93970,,286.99998,-43.274254,9.65
103990,,316.03626,-37.529054,8.63
114316,,347.27049,-46.725768,9.25
81577,,249.90643500000002,23.001651,8.25
103324,,313.998255,-59.945648,11.47
12720,,40.87047,-2.531452,6.48
103997,,316.056525,-18.523307,8.22
114333,,347.34135,-59.007883,8.69
81591,,249.94089,38.196612,8.24
104002,,316.06932,39.972255,9.4
103343,,314.053275,51.075022,6.61
93979,,287.02257,55.398033,7.95
104015,,316.093755,23.821687,10.36
114342,,347.361855,54.425106,8.88
12733,,40.92123,21.147097,7.8
103362,,314.116785,-20.584005,9.86
12767,,41.018175,-52.169627,10.61
114345,,347.37516,53.044398,9.4
12778,,41.054069999999996,-36.307427,7.13
104046,,316.18746,-8.779505,8.4
103370,,314.141925,-1.063465,7.99
94023,,287.139,50.363868,6.92
114378,,347.48793,14.426551,6.54
12791,,41.099055,57.803128,8.46
103395,,314.21234999999996,-48.671428,7.95
12792,,41.100105,-51.553003,10.36
114402,,347.5329,-74.607493,9.44
12808,,41.15349,29.460176,7.14
103397,,314.217495,-33.998522,7.36
12815,,41.187735,24.18437,8.21
114403,,347.5356,68.825468,7.91
12834,,41.24409,-42.432504,8.69
103405,,314.255745,17.097471,7.15
81723,,250.39261500000003,-16.933392,8.23
104085,,316.30935,-54.727042,5.17
114430,,347.613525,43.544232,5.91
12877,,41.385780000000004,10.808879,9.19
104088,,316.322295,82.289225,8.84
103411,,314.276295,-30.178459,9.71
81727,,250.39785,-28.586372,8.97
114456,,347.70874499999996,45.512274,6.98
12882,,41.39877,-10.704209,9.05
104117,,316.40493,-51.84579,9.34
103462,,314.42530500000004,-24.88596,8.67
81735,,250.42792499999996,-13.362873,9.63
104120,,316.410015,-36.354301,8.87
114462,,347.726655,74.214953,8.68
12885,,41.4063,-41.232429,8.27
104135,,316.481325,20.946728,6.83
103463,,314.427885,-35.746566,11.03
94057,,287.2266,18.610862,8.46
104145,,316.502145,-42.478677,10.78
114471,,347.74312499999996,31.150835,7.29
81749,,250.46097,-54.749657,8.0
103466,,314.4408,-44.027879,9.0
12895,,41.438685,-71.844494,9.42
114473,,347.746335,62.850041,9.34
94077,,287.268645,-32.881619,8.84
103467,,314.443635,-26.239635,8.64
81780,,250.558215,-55.557842,8.73
114478,,347.76237,-18.647391,8.76
12912,,41.49843,-4.956464,7.53
104213,,316.709625,76.394831,8.15
103469,,314.444115,-21.556701,8.71
94084,,287.29492500000003,-43.817033,8.51
114487,,347.79873000000003,-30.00141,8.4
81807,,250.63098000000002,-55.844012,7.98
104217,,316.727445,38.742055,6.05
103475,,314.46441,-37.719716,9.02
94085,,287.299545,25.317605,8.05
114489,,347.80864499999996,5.004322,6.66
94091,,287.313315,63.316714,9.43
104223,,316.72902,59.889828,7.71
103477,,314.47373999999996,8.394455,9.06
94097,,287.32507499999997,32.868913,7.59
104227,,316.75129499999997,-35.057141,9.06
114501,,347.848095,50.771357,6.81
94111,,287.35152,-44.215426,8.25
103487,,314.50803,-11.954926,7.41
94118,,287.39139,20.257135,9.27
104237,,316.78974,39.497073,8.58
114507,,347.875305,52.8868,9.1
94141,Albaldah,287.440965,-21.023615,2.88
103497,,314.52874499999996,-47.445605,9.48
12998,,41.783985,22.603914,8.54
104249,,316.81206,-38.04775,8.48
114534,,347.991615,79.635074,8.38
13001,,41.785695,37.72908,8.52
103516,,314.57796,23.046345,6.57
94161,,287.50788,-49.958178,8.22
104274,,316.8636,9.295879,7.49
114568,,348.125205,-23.819526,7.95
94170,,287.543805,40.650462,8.82
103522,,314.59535999999997,-40.993432,7.7
94173,,287.54958,16.10539,9.1
104277,,316.87641,-29.101443,9.99
103614,,314.894865,61.281817,9.49
94177,,287.56741500000004,35.594772,7.64
103615,,314.895585,24.302947,10.3
13077,,42.01764,-14.227464,10.03
104330,,317.01654,23.377181,9.53
114611,,348.271515,40.003823,9.57
94188,,287.63181,-55.13974,9.32
103620,,314.918025,-52.175037,8.33
13081,,42.03801,27.068632,7.56
104343,,317.064435,-12.880733,8.01
114621,,348.306465,-34.567423,10.28
81889,,250.91051999999996,32.692307,7.34
114629,,348.316725,-60.584123,8.57
94218,,287.70504,50.720051,8.63
114633,,348.3264,-28.414878,7.92
13087,,42.05979,-18.682605,8.89
104381,,317.18892,33.622103,8.08
114642,,348.36111000000005,35.762021,8.65
81908,,250.95891,-23.131356,8.25
114659,,348.40606499999996,-49.145018,8.3
94236,,287.74275,-6.621857,6.84
104395,,317.239215,-5.581876,6.58
114663,,348.415665,34.263051,9.74
94239,,287.75298,51.362237,8.37
114675,,348.46032,48.063481,9.84
13110,,42.141615,8.919732,8.74
104397,,317.241825,6.721823,10.28
114678,,348.46974,-68.29134,7.67
13130,,42.224025000000005,-19.027431,8.45
114680,,348.47571,57.836929,8.41
94263,,287.801325,-61.950224,8.4
104405,,317.26321499999995,-10.809395,8.02
114685,,348.493635,59.820168,8.69
13151,,42.286845,58.013453,9.15
114692,,348.504855,-53.949586,9.1
81979,,251.196735,35.738087,8.7
104427,,317.31050999999997,-10.762309,8.95
114697,,348.51795,84.242407,7.83
13154,,42.290805,-57.820114,8.42
114702,,348.53112,-8.924332,7.55
94287,,287.8701,22.383139,7.99
104438,,317.33811000000003,5.02834,7.89
114706,,348.53229000000005,46.123285,8.11
81995,,251.255355,-48.790673,10.69
114709,,348.536385,-52.023437,9.0
13161,,42.310320000000004,-7.169148,9.65
104452,,317.387475,-20.556661,6.25
114716,,348.564915,-56.847821,11.99
13198,,42.465585000000004,6.467343,12.19
114725,,348.59049,29.771831,6.41
13231,,42.58419,-6.80671,7.26
104468,,317.42946,46.158666,7.6
114726,,348.59433,-31.443997,10.81
94306,,287.93133,17.883595,8.2
114731,,348.620475,-57.237096,8.12
94315,,287.94831,13.909239,8.78
104480,,317.489655,11.107499,8.56
114768,,348.725535,83.446494,9.85
13262,,42.657885,56.983403,8.91
114788,,348.78444,56.295031,8.86
13265,,42.668355,-35.675849,5.48
104487,,317.498805,-22.526183,8.28
103633,,314.9568,55.218031,6.8
82121,,251.642475,-41.610699,7.07
114806,,348.83860500000003,23.86819,7.97
82184,,251.85278999999997,23.215962,9.1
104551,,317.67685500000005,-17.473643,12.74
114816,,348.86877,64.266714,7.17
82186,,251.85398999999998,2.160938,7.71
114819,,348.874155,-14.539108,8.86
82230,,251.99395499999997,1.213308,8.39
104565,,317.72826,29.42307,11.06
103657,,315.027165,-26.556154,10.05
82234,,252.01216499999998,8.836489,8.46
104566,,317.73796500000003,38.779753,8.71
114832,,348.91677,-16.876052,9.74
13387,,43.0791,-62.909583,6.03
104576,,317.76124500000003,32.718211,8.66
103721,,315.26524500000005,-65.533866,9.9
13391,,43.089975,-8.986421,9.58
104624,,317.90621999999996,-37.539866,9.72
103723,,315.26737499999996,-28.876642,9.37
13406,,43.155555,-11.96591,9.65
104629,,317.913645,0.678352,8.57
114994,,349.35666000000003,38.211216,10.18
13410,,43.166055,5.717277,10.32
104642,,317.950995,59.98661,5.64
103738,,315.322755,-32.257767,4.67
13419,,43.198125000000005,-16.618715,8.01
104643,,317.952225,29.711685,6.85
115011,,349.40538,18.304768,6.73
13427,,43.223745,9.159577,9.83
104646,,317.97399,32.097926,11.31
103754,,315.36993,79.295943,8.65
13459,,43.326344999999996,51.031802,8.21
104654,,317.988795,-11.512076,8.88
103815,,315.56157,30.521926,7.98
82278,,252.17961,47.798369,8.4
104659,,317.99598000000003,17.727748,7.37
115093,,349.676055,36.090227,7.37
82301,,252.24434999999997,-4.985254,9.18
104678,,318.053595,40.150104,7.64
103829,,315.60139499999997,49.632876,7.92
82305,,252.25383000000002,34.071776,7.96
104695,,318.11829,44.531704,7.74
115110,,349.723335,-28.740893,7.73
82334,,252.35684999999998,0.890529,7.38
103844,,315.63099,-24.875259,8.29
82343,,252.378525,40.459159,8.96
104699,,318.12297,38.566492,7.35
115136,,349.82464500000003,-49.981584,9.39
94496,,288.49420499999997,0.125536,7.9
103868,,315.69656999999995,15.967115,6.88
82369,,252.458445,-10.783,4.64
104709,,318.15551999999997,45.795132,8.63
115152,,349.874175,48.625322,5.44
13516,,43.51962,-1.47921,9.32
103870,,315.70032,21.809973,7.53
82378,,252.50601,-41.621246,7.99
104714,,318.17478,46.227109,9.25
115162,,349.91478,42.252729,8.94
94501,,288.50598,59.551825,7.97
103871,,315.70257000000004,45.84889,6.5
82395,,252.54295499999998,11.075408,7.96
104722,,318.19977,-26.702982,8.15
115167,,349.918545,3.371301,10.21
94503,,288.51465,32.986886,8.7
103894,,315.770145,38.657415,6.1
13539,,43.58739,7.68022,7.44
104736,,318.25077,77.994529,9.49
103895,,315.773715,44.804458,9.15
82444,,252.73472999999998,-70.232485,11.48
115180,,349.94115,-72.394748,9.35
94515,,288.54738,-67.453978,7.19
104778,,318.39354000000003,50.847842,9.0
115183,,349.95105,-41.963839,8.09
82480,,252.85387500000002,1.215947,5.51
103902,,315.79245000000003,-27.731594,6.25
82504,,252.93859500000002,24.656433,5.03
115220,,350.06604,-3.919142,6.64
82508,,252.95284500000002,59.310378,8.0
115222,,350.07429,54.487579,11.46
82513,,252.96649499999998,54.331015,7.25
115226,,350.08209000000005,49.719915,9.02
94566,,288.69081,35.023372,8.17
115227,,350.08576500000004,5.381307,5.05
94571,,288.702015,25.796146,9.32
115231,,350.088375,-33.115322,8.69
13577,,43.72221,-34.544468,9.44
115236,,350.108835,34.038866,8.66
13579,,43.729995,17.734755,7.01
115245,,350.143905,62.213264,6.41
94593,,288.75324,-48.962646,6.84
103918,,315.831705,50.801968,8.28
82569,,253.173825,-38.760351,8.85
115248,,350.15694,-25.850172,10.6
13589,,43.770375,21.595149,8.66
103919,,315.832965,27.331525,7.07
13602,,43.825199999999995,80.106621,7.33
115260,,350.17971,-6.624099,8.12
82586,,253.238955,11.301068,8.05
103937,,315.89719499999995,-41.767742,10.91
94626,,288.83896500000003,-63.903471,9.39
103957,,315.951045,-24.322373,7.88
82637,,253.390065,-51.272002,9.02
115286,,350.23677000000004,-18.988574,7.74
13615,,43.85598,28.145684,8.38
103967,,315.97117499999996,-20.748228,8.49
94631,,288.855855,-79.028466,8.07
104001,,316.06219500000003,-27.8067,11.39
94659,,288.932115,40.359923,6.97
104014,,316.09254,31.670579,8.43
13687,,44.07288,5.998688,9.0
104023,,316.1385,-36.028606,12.03
13688,,44.076209999999996,-31.27157,9.76
104039,,316.16709,30.917938,8.61
94677,,288.98362499999996,31.0355,6.79
104063,,316.237035,-27.201017,9.76
94688,,289.007715,16.161012,7.16
104072,,316.274265,-56.120914,8.98
13738,,44.224815,-60.596884,8.56
104101,,316.36134,5.958199,5.94
13753,,44.261115,40.252555,8.85
104104,,316.36992000000004,37.640032,8.58
94828,,289.433325,25.851143,8.45
104142,,316.49454000000003,-69.904487,8.9
94840,,289.461735,21.521341,9.63
104158,,316.535385,41.024766,9.57
94848,,289.49196,-8.223497,10.07
115506,,350.97044999999997,-53.81497,7.16
94850,,289.49794499999996,34.764719,8.36
104161,,316.5567,-15.722424,11.63
94863,,289.55260499999997,-38.384571,8.46
115518,,351.006585,-27.28085,7.75
94869,,289.586175,66.413326,11.4
115545,,351.07398,30.751473,8.07
94871,,289.59483,14.474289,7.49
104185,,316.626015,31.184657,5.77
94872,,289.59657,53.393335,8.18
104214,,316.72191,38.749415,5.2
94895,,289.66441499999996,-61.343646,8.88
115583,,351.189135,25.49639,7.38
94915,,289.718565,76.792518,7.23
104220,,316.7187,45.675544,7.23
95010,,289.99086,-54.459038,8.31
115600,,351.2493,7.032561,8.23
13943,,44.901435,33.844757,8.3
104245,,316.8057,47.734318,7.33
95012,,289.99659,28.48831,8.56
115604,,351.27417,69.949796,9.23
13978,,45.013034999999995,-1.804548,7.03
104255,,316.82034,55.003673,8.05
13990,,45.03732,-5.590641,9.35
115629,,351.35586,-12.524032,8.8
95024,,290.016435,37.874283,11.31
115634,,351.373695,31.053373,10.07
95050,,290.104545,-57.289056,9.79
115636,,351.3786,-55.452184,9.18
95080,,290.16414000000003,2.783434,9.36
115643,,351.400425,52.979468,6.76
14014,,45.10443,2.903861,9.85
115668,,351.50965499999995,-16.142354,9.45
95103,,290.215215,-38.411072,9.14
115672,,351.527685,25.66681,8.35
14027,,45.156434999999995,-48.21082,9.45
115676,,351.541335,-31.872751,9.19
95125,,290.27389500000004,-52.7227,7.67
104279,,316.886985,-0.163852,6.61
14033,,45.176085,-0.117693,8.12
104290,,316.91707499999995,48.855192,7.74
95166,,290.41476,10.760785,10.45
104311,,316.96977,-12.185287,9.11
95168,,290.418165,-17.847197,3.92
104314,,316.976385,28.616699,9.35
14103,,45.46617,43.299431,8.46
104315,,316.97694,1.514891,8.35
95179,,290.43687,-14.033365,7.67
115715,,351.66771,45.338144,7.36
14115,,45.507315,-41.836801,8.44
104635,,317.92549499999996,-66.344531,9.92
95203,,290.51604000000003,-29.523082,7.09
116457,,353.96205000000003,47.427385,8.73
14125,,45.543074999999995,51.439994,9.01
104649,,317.97857999999997,-37.633479,10.18
95211,,290.53974,-42.016026,6.33
116460,,353.96961,-46.163942,9.7
14159,,45.642555,79.764509,9.18
104650,,317.984295,-66.283235,8.56
95220,,290.588595,-41.032889,9.67
116461,,353.97462,66.859696,8.48
14182,,45.71895,52.250231,9.21
104669,,318.02031,56.718545,9.3
95223,,290.591355,33.885017,9.95
116467,,353.98720499999996,-21.642243,9.32
14188,,45.73287,-60.797741,7.11
104680,,318.05709,-40.269362,5.83
95259,,290.71164,69.950017,9.64
116468,,353.98927499999996,-16.289364,8.34
14196,,45.76728,33.912889,8.58
104684,,318.073275,-8.356907,8.95
14199,,45.779264999999995,-24.677284,9.18
116473,,354.00507,-43.447904,9.02
14210,,45.804735,-85.639369,8.89
104700,,318.126525,-32.077854,9.76
95303,,290.837835,14.713021,8.18
116476,,354.01761,-54.645638,11.19
14261,,45.978224999999995,5.242236,11.54
104724,,318.22029,-64.120773,8.37
95314,,290.878035,48.069649,7.55
116502,,354.116205,20.665266,7.63
14274,,46.00443,9.665319,9.32
104728,,318.222375,35.797662,6.75
95328,,290.91297,-60.269191,9.65
116523,,354.22423499999996,14.537483,9.19
95349,,290.978475,72.583336,7.97
104742,,318.28921499999996,43.873777,7.71
95351,,290.98377,-59.972631,8.94
116527,,354.235455,21.723102,7.54
14299,,46.10325,-9.852999,9.58
104749,,318.32026499999995,37.102005,8.22
95372,,291.031575,29.621338,4.99
116528,,354.23829,-36.801342,7.68
95376,,291.04123500000003,48.427966,8.31
104754,,318.33353999999997,40.457626,8.94
14321,,46.1793,-60.196564,7.33
116536,,354.26322,-60.835635,7.63
95378,,291.041475,-55.53434,9.99
104764,,318.35505,-22.761843,7.53
14344,,46.244955000000004,-8.468657,9.33
116585,,354.39241499999997,24.849735,8.72
14350,,46.265205,52.628278,7.13
104768,,318.36543,-49.794607,8.19
14354,,46.29405,38.840274,3.32
116588,,354.40756500000003,-37.668743,9.2
95421,,291.15111,5.399629,9.07
104776,,318.38589,-54.988742,7.21
95444,,291.2241,-31.071279,11.57
104861,,318.62980500000003,-30.757476,8.24
95447,,291.24246,11.944415,5.17
104886,,318.69396,64.750327,6.98
14406,,46.450575,52.706746,8.18
104896,,318.72544500000004,-29.357771,9.67
95475,,291.312615,65.032989,9.86
104918,,318.79188,-15.125532,8.17
95494,,291.36072,-3.735202,8.59
104923,,318.79944,18.619219,7.93
95496,,291.366435,13.7011,8.73
104954,,318.89540999999997,-44.404409,10.34
95499,,291.370995,-6.928289,9.06
104971,,318.93343500000003,-67.664927,10.44
14424,,46.551765,-0.589199,9.97
104990,,318.96672,19.714246,7.32
14426,,46.559745,-23.988841,10.47
116696,,354.72308999999996,30.059559,8.56
14427,,46.560494999999996,42.907906,9.04
105000,,318.988245,25.433837,6.99
95523,,291.45599999999996,82.773409,8.42
116731,,354.84585,7.077647,8.94
14445,,46.611405,1.965174,9.07
105011,,319.041315,4.405305,7.46
14458,,46.64607,38.602083,8.93
116762,,354.960735,-5.546786,7.66
14463,,46.664625,-29.987471,7.14
105081,,319.31181,55.058791,7.91
95548,,291.522885,42.326198,8.0
116786,,355.021635,2.868455,9.71
14474,,46.701045,71.520262,8.7
105100,,319.345695,-75.0323,8.4
14479,,46.716285,30.527057,7.07
116804,,355.09848,51.732958,9.51
95580,,291.61827,48.870839,8.15
